Date_reported,United States of America,Brazil,Mexico,India,The United Kingdom,Italy,France,Russian Federation,Iran (Islamic Republic of),Spain,Germany,Colombia,Argentina,South Africa,Peru,Poland,Indonesia,Turkey,Ukraine,Belgium,Canada,Chile,Romania,Czechia,Ecuador,Netherlands,Iraq,Hungary,Portugal,Pakistan,Sweden,Philippines,Bolivia (Plurinational State of),Egypt,Bulgaria,Switzerland,Morocco,Bangladesh,Austria,Tunisia,Saudi Arabia,Greece,Japan,Guatemala,Panama,Croatia,China,Israel,Bosnia and Herzegovina,Slovakia,Jordan,Serbia,Slovenia,Honduras,Republic of Moldova,Ireland,Georgia,Myanmar,Azerbaijan,Lebanon,Armenia,Kazakhstan,Algeria,North Macedonia,Lithuania,Paraguay,Dominican Republic,Costa Rica,Afghanistan,Denmark,Ethiopia,Nepal,"occupied Palestinian territory, including east Jerusalem",Libya,Puerto Rico,Sudan,Kenya,Belarus,El Salvador,Nigeria,Oman,Kosovo[1],Republic of Korea,Kyrgyzstan,Albania,Zimbabwe,Venezuela (Bolivarian Republic of),Latvia,Kuwait,Syrian Arab Republic,Australia,United Arab Emirates,Montenegro,Malaysia,Zambia,Malawi,Democratic Republic of the Congo,Finland,Uzbekistan,Senegal,Yemen,Luxembourg,Norway,Eswatini,Angola,Cameroon,Uruguay,Estonia,Mauritania,Ghana,Bahrain,Mozambique,Jamaica,Namibia,Mali,Uganda,Sri Lanka,Belize,Madagascar,Malta,Qatar,Haiti,Cuba,Cyprus,Rwanda,Bahamas,Guyana,Nicaragua,Lesotho,Niger,Guadeloupe,Suriname,Côte d’Ivoire,Trinidad and Tobago,Botswana,Cabo Verde,French Polynesia,Somalia,Guam,Gambia,Burkina Faso,Chad,Congo,Andorra,Tajikistan,Comoros,Equatorial Guinea,Liberia,Guinea,Sierra Leone,Thailand,Togo,French Guiana,Gibraltar,Gabon,San Marino,Jersey,South Sudan,Central African Republic,Djibouti,Mayotte,Aruba,Maldives,Benin,Réunion,Liechtenstein,Guinea-Bissau,Martinique,Viet Nam,Iceland,Singapore,Sint Maarten,Isle of Man,New Zealand,United States Virgin Islands,United Republic of Tanzania,Curaçao,Sao Tome and Principe,Guernsey,Saint Lucia,Other,Bermuda,Saint Martin,Monaco,Barbados,Mauritius,Papua New Guinea,Turks and Caicos Islands,Eritrea,Antigua and Barbuda,Brunei Darussalam,Bonaire,Seychelles,Mongolia,Burundi,Cayman Islands,Fiji,Saint Vincent and the Grenadines,Northern Mariana Islands (Commonwealth of the),Grenada,British Virgin Islands,Bhutan,Montserrat,Faroe Islands,Niue,Wallis and Futuna,New Caledonia,Vanuatu,American Samoa,Saint Helena,Saint Barthélemy,Nauru,Palau,Saba,Anguilla,Greenland,Micronesia (Federated States of),Kiribati,Holy See,Solomon Islands,Falkland Islands (Malvinas),Sint Eustatius,Samoa,Timor-Leste,Dominica,Saint Pierre and Miquelon,Democratic People's Republic of Korea,Saint Kitts and Nevis,Lao People's Democratic Republic,Tokelau,Tonga,Cook Islands,Marshall Islands,Turkmenistan,Tuvalu,Cambodia,Pitcairn Islands
2020-12-18,3424.0,936.0,670.0,338.0,532.0,683.0,256.0,611.0,212.0,122.0,813.0,204.0,161.0,184.0,41.0,426.0,142.0,243.0,260.0,89.0,140.0,48.0,107.0,127.0,17.0,76.0,14.0,187.0,87.0,70.0,102.0,17.0,3.0,25.0,143.0,82.0,55.0,36.0,108.0,35.0,11.0,78.0,44.0,41.0,28.0,85.0,2.0,14.0,38.0,62.0,31.0,47.0,39.0,12.0,24.0,3.0,49.0,27.0,38.0,14.0,15.0,0.0,9.0,31.0,39.0,23.0,3.0,11.0,15.0,17.0,18.0,6.0,30.0,13.0,11.0,9.0,14.0,8.0,8.0,1.0,3.0,8.0,11.0,3.0,15.0,4.0,5.0,12.0,0.0,17.0,0.0,3.0,6.0,3.0,1.0,0.0,2.0,12.0,0.0,3.0,0.0,7.0,2.0,0.0,3.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,3443.0,1092.0,718.0,347.0,489.0,674.0,610.0,585.0,178.0,156.0,702.0,227.0,169.0,274.0,43.0,483.0,124.0,246.0,213.0,83.0,117.0,44.0,188.0,108.0,0.0,83.0,20.0,189.0,75.0,84.0,117.0,25.0,2.0,26.0,157.0,87.0,50.0,25.0,131.0,58.0,10.0,96.0,45.0,38.0,42.0,68.0,4.0,17.0,34.0,70.0,22.0,51.0,42.0,8.0,26.0,6.0,53.0,31.0,45.0,11.0,20.0,0.0,7.0,29.0,46.0,18.0,1.0,13.0,5.0,15.0,12.0,16.0,21.0,9.0,10.0,16.0,11.0,9.0,7.0,11.0,0.0,7.0,14.0,4.0,11.0,2.0,5.0,15.0,3.0,20.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,2747.0,823.0,762.0,341.0,534.0,553.0,188.0,511.0,175.0,154.0,409.0,232.0,138.0,254.0,68.0,143.0,145.0,241.0,116.0,93.0,124.0,50.0,139.0,60.0,16.0,55.0,10.0,185.0,86.0,86.0,71.0,36.0,2.0,28.0,55.0,78.0,55.0,25.0,110.0,36.0,11.0,58.0,45.0,35.0,23.0,154.0,0.0,16.0,42.0,45.0,27.0,52.0,40.0,2.0,27.0,5.0,39.0,21.0,42.0,11.0,14.0,60.0,12.0,20.0,28.0,18.0,6.0,16.0,17.0,12.0,3.0,12.0,25.0,0.0,9.0,11.0,4.0,8.0,8.0,6.0,0.0,8.0,15.0,2.0,8.0,2.0,4.0,18.0,2.0,10.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,0.0,5.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,2598.0,706.0,627.0,333.0,326.0,352.0,131.0,493.0,177.0,120.0,226.0,249.0,91.0,152.0,65.0,77.0,221.0,246.0,80.0,89.0,114.0,53.0,98.0,80.0,0.0,31.0,17.0,193.0,71.0,80.0,80.0,36.0,2.0,29.0,58.0,94.0,48.0,38.0,89.0,32.0,10.0,70.0,27.0,32.0,23.0,80.0,1.0,19.0,28.0,63.0,23.0,54.0,27.0,2.0,25.0,4.0,46.0,26.0,35.0,11.0,26.0,0.0,7.0,18.0,46.0,22.0,2.0,15.0,20.0,16.0,7.0,11.0,24.0,7.0,26.0,7.0,6.0,8.0,8.0,3.0,5.0,8.0,24.0,0.0,14.0,2.0,5.0,12.0,3.0,9.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,1.0,11.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,1570.0,408.0,326.0,301.0,215.0,415.0,351.0,561.0,191.0,134.0,731.0,207.0,50.0,216.0,69.0,309.0,205.0,254.0,232.0,69.0,74.0,43.0,87.0,151.0,1.0,30.0,13.0,170.0,57.0,62.0,93.0,10.0,1.0,32.0,156.0,85.0,43.0,32.0,140.0,41.0,9.0,85.0,44.0,32.0,39.0,71.0,1.0,19.0,53.0,0.0,36.0,47.0,45.0,2.0,26.0,0.0,42.0,19.0,43.0,13.0,17.0,0.0,9.0,22.0,56.0,16.0,1.0,12.0,15.0,18.0,8.0,7.0,31.0,16.0,14.0,14.0,5.0,9.0,7.0,6.0,1.0,6.0,24.0,5.0,10.0,2.0,4.0,4.0,1.0,11.0,0.0,2.0,7.0,1.0,2.0,0.0,1.0,17.0,0.0,6.0,0.0,6.0,1.0,1.0,3.0,0.0,5.0,6.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,1714.0,527.0,396.0,333.0,691.0,628.0,801.0,549.0,187.0,130.0,962.0,205.0,184.0,339.0,70.0,472.0,172.0,251.0,275.0,102.0,104.0,20.0,155.0,102.0,0.0,113.0,15.0,154.0,63.0,82.0,77.0,64.0,7.0,37.0,114.0,82.0,30.0,17.0,114.0,38.0,8.0,83.0,50.0,30.0,31.0,66.0,1.0,16.0,86.0,68.0,23.0,49.0,37.0,7.0,25.0,13.0,51.0,22.0,41.0,17.0,18.0,0.0,12.0,26.0,35.0,15.0,13.0,14.0,16.0,17.0,3.0,3.0,29.0,16.0,9.0,10.0,3.0,8.0,8.0,4.0,1.0,10.0,17.0,2.0,13.0,4.0,5.0,16.0,1.0,9.0,0.0,3.0,2.0,1.0,4.0,0.0,196.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,7.0,4.0,0.0,6.0,0.0,1.0,2.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,3148.0,968.0,897.0,312.0,744.0,553.0,276.0,635.0,153.0,147.0,802.0,251.0,257.0,411.0,45.0,497.0,151.0,259.0,223.0,92.0,93.0,11.0,130.0,112.0,13.0,105.0,12.0,113.0,89.0,83.0,91.0,27.0,9.0,42.0,99.0,79.0,56.0,30.0,141.0,38.0,9.0,62.0,56.0,21.0,35.0,70.0,1.0,13.0,46.0,46.0,25.0,51.0,32.0,12.0,22.0,13.0,43.0,19.0,46.0,22.0,23.0,0.0,9.0,14.0,36.0,17.0,3.0,14.0,21.0,26.0,0.0,5.0,31.0,8.0,17.0,5.0,0.0,8.0,9.0,5.0,1.0,12.0,17.0,3.0,6.0,0.0,4.0,20.0,1.0,11.0,0.0,3.0,9.0,5.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,5.0,16.0,11.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,7.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,3347.0,961.0,816.0,336.0,574.0,505.0,290.0,563.0,152.0,147.0,412.0,242.0,60.0,326.0,99.0,240.0,181.0,254.0,186.0,81.0,172.0,75.0,146.0,83.0,15.0,88.0,7.0,104.0,70.0,111.0,85.0,7.0,13.0,51.0,45.0,88.0,44.0,19.0,61.0,49.0,11.0,55.0,55.0,10.0,32.0,84.0,2.0,25.0,40.0,0.0,29.0,49.0,35.0,8.0,23.0,8.0,37.0,23.0,40.0,20.0,19.0,0.0,9.0,21.0,44.0,18.0,3.0,14.0,9.0,18.0,18.0,5.0,17.0,6.0,15.0,10.0,5.0,9.0,9.0,0.0,0.0,6.0,17.0,0.0,8.0,13.0,5.0,7.0,2.0,11.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,2795.0,786.0,861.0,251.0,570.0,459.0,159.0,567.0,132.0,131.0,240.0,281.0,78.0,293.0,0.0,69.0,258.0,256.0,121.0,67.0,123.0,55.0,101.0,91.0,7.0,93.0,11.0,118.0,65.0,85.0,87.0,7.0,11.0,49.0,50.0,58.0,40.0,20.0,38.0,61.0,9.0,50.0,50.0,8.0,51.0,65.0,1.0,15.0,23.0,0.0,30.0,49.0,33.0,6.0,23.0,2.0,39.0,25.0,36.0,14.0,19.0,0.0,11.0,26.0,61.0,16.0,0.0,21.0,13.0,20.0,15.0,9.0,21.0,16.0,9.0,8.0,1.0,9.0,6.0,10.0,0.0,8.0,20.0,4.0,9.0,2.0,4.0,16.0,0.0,8.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,1692.0,482.0,665.0,279.0,210.0,261.0,146.0,552.0,134.0,115.0,356.0,236.0,30.0,245.0,51.0,57.0,147.0,253.0,72.0,62.0,0.0,46.0,95.0,94.0,6.0,49.0,12.0,96.0,78.0,63.0,106.0,5.0,7.0,43.0,50.0,89.0,34.0,30.0,42.0,41.0,8.0,46.0,58.0,6.0,41.0,58.0,0.0,20.0,22.0,41.0,18.0,52.0,27.0,1.0,12.0,6.0,25.0,47.0,38.0,12.0,16.0,80.0,6.0,26.0,42.0,0.0,0.0,17.0,10.0,19.0,4.0,2.0,21.0,0.0,0.0,5.0,2.0,9.0,8.0,1.0,0.0,7.0,15.0,4.0,9.0,0.0,4.0,13.0,3.0,9.0,0.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,9.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,1296.0,307.0,189.0,279.0,347.0,305.0,173.0,487.0,119.0,142.0,348.0,253.0,79.0,214.0,46.0,29.0,243.0,254.0,75.0,61.0,179.0,39.0,122.0,108.0,2.0,28.0,13.0,114.0,63.0,58.0,93.0,42.0,10.0,53.0,41.0,88.0,36.0,24.0,42.0,40.0,9.0,53.0,39.0,5.0,43.0,68.0,1.0,23.0,30.0,106.0,29.0,47.0,48.0,4.0,8.0,4.0,41.0,22.0,45.0,15.0,7.0,0.0,6.0,18.0,39.0,20.0,0.0,14.0,12.0,21.0,0.0,6.0,28.0,21.0,13.0,16.0,0.0,9.0,8.0,7.0,4.0,4.0,11.0,1.0,10.0,0.0,3.0,44.0,2.0,9.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,3.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,1334.0,344.0,400.0,252.0,357.0,445.0,362.0,562.0,121.0,147.0,852.0,228.0,149.0,336.0,60.0,307.0,215.0,257.0,232.0,63.0,209.0,0.0,104.0,150.0,2.0,44.0,11.0,131.0,58.0,55.0,98.0,15.0,5.0,61.0,87.0,70.0,32.0,27.0,78.0,52.0,11.0,66.0,54.0,5.0,41.0,56.0,4.0,20.0,23.0,104.0,20.0,43.0,44.0,1.0,18.0,1.0,25.0,17.0,39.0,15.0,22.0,0.0,0.0,11.0,43.0,14.0,0.0,17.0,12.0,30.0,11.0,7.0,26.0,4.0,11.0,4.0,9.0,9.0,8.0,10.0,0.0,8.0,40.0,4.0,11.0,13.0,1.0,19.0,1.0,8.0,1.0,3.0,2.0,3.0,2.0,0.0,13.0,4.0,0.0,2.0,1.0,9.0,8.0,0.0,0.0,0.0,11.0,0.0,99.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,1779.0,431.0,429.0,286.0,458.0,659.0,969.0,599.0,132.0,159.0,1129.0,203.0,218.0,497.0,51.0,565.0,251.0,253.0,243.0,76.0,114.0,45.0,135.0,127.0,7.0,169.0,9.0,137.0,74.0,63.0,121.0,38.0,8.0,54.0,154.0,68.0,42.0,30.0,133.0,52.0,8.0,58.0,43.0,8.0,52.0,65.0,2.0,34.0,48.0,82.0,23.0,46.0,31.0,22.0,25.0,8.0,38.0,19.0,37.0,21.0,0.0,0.0,8.0,17.0,44.0,14.0,1.0,10.0,7.0,22.0,0.0,8.0,19.0,4.0,4.0,9.0,0.0,10.0,0.0,3.0,2.0,8.0,20.0,1.0,6.0,0.0,4.0,25.0,0.0,10.0,0.0,2.0,4.0,2.0,0.0,0.0,5.0,6.0,1.0,5.0,2.0,2.0,4.0,11.0,0.0,0.0,2.0,13.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
